source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Increased CSF glutamine concentration	HP:0500197	rdfs:label	ar	زيادة تركيز الجلوتامين في السائل الدماغي الشوكي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Abnormally increased levels of glutamine in cerebrospinal fluid.	HP:0500197	IAO:0000115	ar	زيادة غير طبيعية في مستويات الجلوتامين في السائل الدماغي الشوكي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased CSF methionine concentration	HP:0500210	rdfs:label	ar	زيادة تركيز الميثيونين في السائل الدماغي الشوكي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Concentration of methionine in the cerebrospinal fluid above the upper limit of normal.	HP:0500210	IAO:0000115	ar	تركيز الميثيونين في السائل الدماغي الشوكي فوق الحد الأعلى للمستوى الطبيعي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased CSF glycine concentration	HP:0500230	rdfs:label	ar	زيادة تركيز الجلايسين في السائل الدماغي الشوكي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Abnormally increased levels of glycine in cerebrospinal fluid.	HP:0500230	IAO:0000115	ar	زيادة غير طبيعية في مستويات الجلايسين في السائل الدماغي الشوكي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Stereotypic upper-extremity movements	HP:5200018	rdfs:label	ar	حركات نمطية للأطراف العليا	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Abnormal movements of the upper extremities.	HP:5200018	IAO:0000115	ar	حركات غير طبيعية للأطراف العليا.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Diminishment of interpersonal communication	HP:5200316	rdfs:label	ar	تناقص التواصل بين الأشخاص	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A reduction in the tendency of a person to share information or emotions compared to that person's previous norms.	HP:5200316	IAO:0000115	ar	تقليل الميل لدى الشخص لمشاركة المعلومات أو المشاعر مقارنة بما كان عليه سابقًا.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Pancreatic atrophy	HP:6000156	rdfs:label	ar	ضمور البنكرياس	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Wasting (shrinking) of the pancreas.	HP:6000156	IAO:0000115	ar	ضمور (انكماش) البنكرياس.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Filum terminale lipoma	HP:6000184	rdfs:label	ar	الورم الشحمي للفيلم النهائي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Filum terminale lipomas (FTLs) are a type of lumbosacral lipoma in which the fat is entirely within the filum terminale and separate from the conus medullaris.	HP:6000184	IAO:0000115	ar	الورم الشحمي للفيلم النهائي هو نوع من الورم الشحمي في المنطقة العجزية القطنية، حيث يكون الدهون بالكامل في الفيلم النهائي ومنفصل عن نهاية النخاع الشوكي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Submucous cleft palate	HP:5201016	rdfs:label	ar	شفة مشقوقة تحت المخاطية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A cleft of the muscular portion of the palate that is covered by mucous membrane.	HP:5201016	IAO:0000115	ar	شفة مشقوقة في الجزء العضلي من الحنك مغطاة بغشاء مخاطي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Copper accumulation in liver	HP:0025321	rdfs:label	ar	تراكم النحاس في الكبد	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An anomalous build up of copper (Cu) in the liver.	HP:0025321	IAO:0000115	ar	تراكم غير طبيعي للنحاس في الكبد.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Delayed ability to stand	HP:0025335	rdfs:label	ar	تأخر القدرة على الوقوف	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A failure to achieve the ability to stand up at an appropriate developmental stage. Most children begin to walk alone at 11 to 15 months of age. On average, children can stand while holding on at the age of 9 to 10 months, can pull up to stand and walk with one hand being held at 12 months, and can stand alone and walk well at 18 months.	HP:0025335	IAO:0000115	ar	الفشل في تحقيق القدرة على الوقوف في المرحلة التنموية المناسبة. يبدأ معظم الأطفال في المشي بمفردهم بين 11 إلى 15 شهرًا. في المتوسط، يمكن للأطفال الوقوف بالاستناد عند عمر 9 إلى 10 أشهر، ويمكنهم الوقوف بمساعدة اليد في عمر 12 شهرًا، والوقوف بمفردهم والمشي جيدًا في عمر 18 شهرًا.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Elevated urinary 3-hydroxyisobutyric acid level	HP:6000607	rdfs:label	ar	ارتفاع مستوى حامض 3-هيدروكسي إيزوبيوتيريك في البول	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The amount of 3-hydroxyisobutyric acid in the urine, normalized for urine concentration, is above the upper limit of normal.	HP:6000607	IAO:0000115	ar	كمية حامض 3-هيدروكسي إيزوبيوتيريك في البول، مقارنة بتركيز البول، تكون فوق الحد الأعلى الطبيعي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Out-toeing	HP:6001056	rdfs:label	ar	إمالة القدم إلى الخارج	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The feet turn excessively outward when walking, caused by a rotational variation in the leg.	HP:6001056	IAO:0000115	ar	تحول القدمين بشكل مفرط إلى الخارج عند المشي، بسبب اختلاف دوران في الساق.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Subdural hygroma	HP:6001070	rdfs:label	ar	هيدروما تحت الجافية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Accumulation of cerebral spinal fluid in the subdural space.	HP:6001070	IAO:0000115	ar	تجمع السائل النخاعي في المساحة تحت الجافية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Conical incisor	HP:0011065	rdfs:label	ar	ناب مخروط	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abnormal conical morphology of the incisor tooth.	HP:0011065	IAO:0000115	ar	شكل غير طبيعي مخروطي للسن القاطعة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Supernumerary tooth	HP:0011069	rdfs:label	ar	زيادة في عدد الأسنان	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The presence of one or more teeth additional to the normal number.	HP:0011069	IAO:0000115	ar	وجود سن أو أكثر إضافية على العدد الطبيعي للأسنان.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Platyspondyly	HP:0000926	rdfs:label	ar	تسطح الفقرات	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A flattened vertebral body shape with reduced distance between the vertebral endplates.	HP:0000926	IAO:0000115	ar	شكل الفقرات يكون مسطحًا مع تقليل المسافة بين نهايات الفقرات.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Thickened cortex of long bones	HP:0000935	rdfs:label	ar	سماكة القشرة في العظام الطويلة	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Abnormal thickening of the cortex of long bones.	HP:0000935	IAO:0000115	ar	سماكة غير طبيعية في القشرة المحيطة بالعظام الطويلة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Osteopenia	HP:0000938	rdfs:label	ar	نقص العظم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Osteopenia is a term to define bone density that is not normal but also not as low as osteoporosis. By definition from the World Health Organization osteopenia is defined by bone densitometry as a T score -1 to -2.5.	HP:0000938	IAO:0000115	ar	نقص العظم هو مصطلح يحدد كثافة العظام التي ليست طبيعية ولكن أيضًا ليست منخفضة مثل ترقق العظام. وفقًا لتعريف منظمة الصحة العالمية، يُعرف نقص العظم عبر قياس الكثافة العظمية كنسبة T تتراوح بين -1 و -2.5.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Osteoporosis	HP:0000939	rdfs:label	ar	هشاشة العظام	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Osteoporosis is a systemic skeletal disease characterized by low bone density and microarchitectural deterioration of bone tissue with a consequent increase in bone fragility. According to the WHO criteria, osteoporosis is defined as a BMD that lies 2.5 standard deviations or more below the average value for young healthy adults (a T-score below -2.5 SD).	HP:0000939	IAO:0000115	ar	هشاشة العظام هو مرض هيكلي شامل يتميز بانخفاض كثافة العظام وتدهور البنية المجهرية لأنسجة العظام مما يؤدي إلى زيادة هشاشة العظام. وفقًا لمعايير منظمة الصحة العالمية، تُعرف هشاشة العظام بأنها كثافة عظمية تقل عن قيمة المتوسط بمقدار 2.5 انحراف معياري أو أكثر لدى الشباب الأصحاء (درجة T أقل من -2.5 SD).	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Short diaphyses	HP:0000941	rdfs:label	ar	قصور جذعيات العظام	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Dysostosis multiplex	HP:0000943	rdfs:label	ar	خلل التنسج المتعدد	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Hypervolemia	HP:0011105	rdfs:label	ar	فرط حجم الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An increase in the amount of intravascular fluid, particularly in the volume of the circulating blood.	HP:0011105	IAO:0000115	ar	زيادة في كمية السوائل داخل الأوعية الدموية، خاصة في حجم الدم المتداول.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Recurrent sinusitis	HP:0011108	rdfs:label	ar	التهاب الجيوب الأنفية المتكرر	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A recurrent form of sinusitis.	HP:0011108	IAO:0000115	ar	شكل متكرر من التهاب الجيوب الأنفية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Chronic sinusitis	HP:0011109	rdfs:label	ar	التهاب الجيوب الأنفية المزمن	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A chronic form of sinusitis.	HP:0011109	IAO:0000115	ar	شكل مزمن من التهاب الجيوب الأنفية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Concave nasal ridge	HP:0011120	rdfs:label	ar	حيد أنفي مقعر	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Nasal ridge curving posteriorly to an imaginary line that connects the nasal root and tip.	HP:0011120	IAO:0000115	ar	انحناء الجسر الأنفي للخلف بالنسبة لخط وهمي يربط بين جذر الأنف والطرف.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Nephroptosis	HP:0011126	rdfs:label	ar	هجرة الكلى	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A significant descent of the kidney as the patient moves from the supine to the erect position.	HP:0011126	IAO:0000115	ar	نزول كبير في الكلى عندما ينتقل المريض من وضع الاستلقاء إلى وضع الوقوف.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased sensitivity to ionizing radiation	HP:0011133	rdfs:label	ar	زيادة الحساسية للإشعاع المؤين	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abnormally increased sensitivity to the effects of ionizing radiation.	HP:0011133	IAO:0000115	ar	زيادة حساسية غير طبيعية لتأثيرات الإشعاع المؤين.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Focal myoclonic seizure	HP:0011166	rdfs:label	ar	نوبة عضلية بؤرية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A type of focal motor seizure characterized by sudden, brief (<100 ms) involuntary single or multiple contraction(s) of muscles(s) or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly repetitive and less sustained than is clonus.	HP:0011166	IAO:0000115	ar	نوع من النوبات العضلية البؤرية يتميز بانقباضات مفاجئة وقصيرة (<100 مل ثانية) وغير إرادية لعضلة أو مجموعة عضلات بتوزيع متغير (محورية، قريبة الأطراف، بعيدة). الميوكلون أقل انتظاما وتكرارا من النوبة العضلية الرمعية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Hypoplastic ilia	HP:0000946	rdfs:label	ar	نقص تنسج الحرقفة	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Underdevelopment of the ilium.	HP:0000946	IAO:0000115	ar	نقص تطور الحرقفة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Dumbbell-shaped long bone	HP:0000947	rdfs:label	ar	عظم طويل بشكل الدمبل	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abnormal appearance of the long bones with resemblance to a dumbbell, a short bar with a weight at each end. That is, the long bone is shortened and displays flaring (widening) of the metaphyses.	HP:0000947	IAO:0000115	ar	مظهر غير طبيعي للعظام الطويلة يشبه الدمبل، وهو قضيب قصير ذو أثقال على كل طرف. بمعنى أن العظمة الطويلة تكون قصيرة وتظهر توسع في المناطق الميتافيزيئية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Jaundice	HP:0000952	rdfs:label	ar	يرقان	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Yellow pigmentation of the skin due to bilirubin, which in turn is the result of increased bilirubin concentration in the bloodstream.	HP:0000952	IAO:0000115	ar	تصبغ أصفر للجلد نتيجة لبيليروبين، والذي هو بدوره نتيجة لزيادة تركيز البيليروبين في مجرى الدم.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Hyperpigmentation of the skin	HP:0000953	rdfs:label	ar	فرط التصبغ الجلدي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
